noise,20608.989999999998
PMx,11.043115405696245
speed,5618.54
y,-152.46264205252638
x,823083.22
time,152.0
CO,6.64035140837063
CO2,2055.8335787555266
NOx,0.6525303748087425
fuel,0.8828044021329826
HC,0.04984376485854741
noise,66.24442244224424
PMx,0.019612741756237177
speed,16.133597359735973
y,-1.5087772982550884
x,2543.0335973597357
time,46056.0
CO,2012.0264767363008
CO2,622917.5743629246
NOx,197.716703567049
fuel,267.48973384629375
HC,15.102660752139865
noise,20072.060000000005
PMx,5.942660752139864
speed,4888.48
y,-457.1595213712918
x,770539.1799999999
time,152.0
CO,7.513556730971934
CO2,3163.836267148481
NOx,0.9989195451654299
fuel,1.3593374448034834
HC,0.06944857361249573
noise,68.02613861386139
PMx,0.03555389938275873
speed,18.85161716171617
y,-0.5029257660850298
x,2784.20201320132
time,46056.0
CO,2276.607689484496
CO2,958642.3889459898
NOx,302.67262218512525
fuel,411.87924577545544
HC,21.042917804586207
noise,20611.920000000002
PMx,10.772831512975895
speed,5712.04
y,-152.38650712376403
x,843613.21
time,152.0
CO,7.266156845080758
CO2,2944.79230188872
NOx,0.9373171136688275
fuel,1.2648847938332817
HC,0.06786868533751368
noise,67.4002310231023
PMx,0.030979032871198228
speed,17.86551155115512
y,-0.5029257660850298
x,2674.995181518152
time,46056.0
CO,2201.6455240594696
CO2,892272.0674722821
NOx,284.00708544165474
fuel,383.26009253148436
HC,20.564211657266647
noise,20422.269999999997
PMx,9.386646959973064
speed,5413.250000000001
y,-152.38650712376403
x,810523.54
time,111.5
CO,69.50825908028129
CO2,5740.877937588809
NOx,2.053586216370361
fuel,2.4674536850581577
HC,0.4608374433188
noise,71.52950450450449
PMx,0.11747015157855988
speed,25.047927927927926
y,-3.2165686279544565
x,2462.695855855856
time,24753.0
CO,15430.833515822445
CO2,1274474.9021447157
NOx,455.89614003422014
fuel,547.774718082911
HC,102.3059124167736
noise,15879.549999999997
PMx,26.07837365044029
speed,5560.639999999999
y,-714.0782354058894
x,546718.48
time,111.5
CO,27.688949228127207
CO2,3963.4423153476755
NOx,1.4017550799674288
fuel,1.7038929492930313
HC,0.2029038849268967
noise,66.73662162162162
PMx,0.05927096052741314
speed,16.604864864864865
y,-3.2165686279544565
x,1771.9244594594593
time,24753.0
CO,6146.94672864424
CO2,879884.194007184
NOx,311.1896277527692
fuel,378.26423474305295
HC,45.04466245377107
noise,14815.529999999999
PMx,13.158153237085717
speed,3686.2799999999997
y,-714.0782354058894
x,393367.23
time,111.5
CO,69.70683835693175
CO2,5689.334347778127
NOx,2.020736949195549
fuel,2.4464526812081986
HC,0.46155610527518837
noise,71.85274774774776
PMx,0.11838779626731229
speed,25.64481981981982
y,-0.6433137255908916
x,2608.1438738738734
time,24753.0
CO,15474.918115238848
CO2,1263032.2252067442
NOx,448.6036027214119
fuel,543.11249522822
HC,102.46545537109182
noise,15951.310000000001
PMx,26.282090771343327
speed,5693.15
y,-142.81564708117793
x,579007.94
time,121.0
CO,34.875556732809116
CO2,4273.4560159625535
NOx,1.4915434733936475
fuel,1.8378206496253797
HC,0.24429993274625394
noise,68.27946058091285
PMx,0.07184172788729253
speed,19.33414937759336
y,-3.024954912812275
x,2025.8228630705396
time,29161.0
CO,8405.009172606997
CO2,1029902.8998469755
NOx,359.46197708786906
fuel,442.91477655971653
HC,58.8762837918472
noise,16455.35
PMx,17.3138564208375
speed,4659.53
y,-729.0141339877582
x,488223.31000000006
time,121.0
CO,42.87136970865148
CO2,4608.646144458997
NOx,1.6278193796905216
fuel,1.9805957473185065
HC,0.2947007100389003
noise,68.90091286307053
PMx,0.07906771697227834
speed,20.43203319502075
y,-0.6049909825624552
x,2110.683900414938
time,29161.0
CO,10332.000099785006
CO2,1110683.7208146183
NOx,392.3044705054157
fuel,477.32357510376005
HC,71.02287111937497
noise,16605.12
PMx,19.05531979031908
speed,4924.120000000001
y,-145.80282679755172
x,508674.82
time,121.0
CO,60.908544373344775
CO2,5267.842698520327
NOx,1.8580126047119334
fuel,2.263911239105944
HC,0.3922879411100281
noise,70.65497925311203
PMx,0.10320986280645918
speed,23.536763485477174
y,-0.6049909825624552
x,2517.219917012448
time,29161.0
CO,14678.95919397609
CO2,1269550.0903433987
NOx,447.781037735576
fuel,545.6026086245325
HC,94.54139380751678
noise,17027.85
PMx,24.873576936356663
speed,5672.359999999999
y,-145.80282679755172
x,606650.0
time,181.5
CO,18.0633409996764
CO2,3174.6118108370374
NOx,1.0702064222417003
fuel,1.3642363150644812
HC,0.11431162650598932
noise,66.0054143646409
PMx,0.03589210143337312
speed,15.79132596685083
y,-1.2910951515232933
x,2975.0543922651937
time,65703.0
CO,6538.929441882856
CO2,1149209.4755230076
NOx,387.41472485149546
fuel,493.8535460533422
HC,41.380808795168136
noise,23893.960000000006
PMx,12.99294071888107
speed,5716.46
y,-467.3764448514322
x,1076969.6900000002
time,181.5
CO,13.673050664702453
CO2,2986.5368719407484
NOx,0.9880292099412976
fuel,1.2831091272099007
HC,0.10063606849020977
noise,65.94453038674035
PMx,0.032757609566565524
speed,15.738176795580111
y,-0.4303650505077648
x,2975.1263812154702
time,65703.0
CO,4949.644340622288
CO2,1081126.347642551
NOx,357.66657399874975
fuel,464.48550404998406
HC,36.43025679345594
noise,23871.920000000006
PMx,11.85825466309672
speed,5697.22
y,-155.79214828381086
x,1076995.7500000002
time,181.5
CO,18.363247640949336
CO2,3141.8111830893595
NOx,1.0576912945186945
fuel,1.349714246097563
HC,0.11304231076675626
noise,66.01693370165746
PMx,0.03417683755468171
speed,15.710165745856353
y,-0.4303650505077648
x,3005.618314917126
time,65703.0
CO,6647.495646023659
CO2,1137335.6482783481
NOx,382.8842486157674
fuel,488.5965570873178
HC,40.92131649756577
noise,23898.130000000005
PMx,12.372015194794779
speed,5687.08
y,-155.79214828381086
x,1088033.8299999996
time,110.5
CO,35.35985275881493
CO2,3816.166133817697
NOx,1.344646725540303
fuel,1.6402599083538316
HC,0.23325065515794782
noise,67.82295454545454
PMx,0.06726000240311163
speed,18.56159090909091
y,-3.2378803434060037
x,1813.2612272727274
time,24310.0
CO,7779.167606939285
CO2,839556.5494398933
NOx,295.8222796188667
fuel,360.857179837843
HC,51.31514413474852
noise,14921.05
PMx,14.797200528684558
speed,4083.55
y,-712.3336755493208
x,398917.47000000003
time,110.5
CO,67.51689235823028
CO2,5601.952727183427
NOx,1.9869665202174185
fuel,2.4084569221195498
HC,0.4474462628552722
noise,71.5735
PMx,0.11436739111358107
speed,25.18259090909091
y,-1.9427282060436022
x,2527.901590909091
time,24310.0
CO,14853.71631881066
CO2,1232429.5999803538
NOx,437.13263444783206
fuel,529.8605228663009
HC,98.4381778281599
noise,15746.17
PMx,25.160826044987836
speed,5540.17
y,-427.4002053295925
x,556138.35
time,110.5
CO,70.091869449382
CO2,5709.840495594745
NOx,2.0190846755752028
fuel,2.454537188154383
HC,0.463534386533216
noise,71.86227272727272
PMx,0.11740310661243372
speed,25.721045454545454
y,-0.6475760686812009
x,2603.232727272727
time,24310.0
CO,15420.21127886404
CO2,1256164.909030844
NOx,444.19862862654463
fuel,539.9981813939643
HC,101.97756503730751
noise,15809.7
PMx,25.82868345473542
speed,5658.63
y,-142.4667351098642
x,572711.2
time,179.0
CO,16.997071413773323
CO2,2867.028944446716
NOx,0.9358827286391308
fuel,1.232790117812399
HC,0.10966872858980818
noise,65.932324929972
PMx,0.034623690380387165
speed,15.72422969187675
y,-2.178925681319385
x,2993.766918767507
time,63903.0
CO,6067.954494717076
CO2,1023529.3331674777
NOx,334.1101341241697
fuel,440.1060720590265
HC,39.15173610656152
noise,23537.840000000004
PMx,12.360657465798218
speed,5613.55
y,-777.8764682310205
x,1068774.79
time,179.0
CO,17.894227852615508
CO2,2891.1012787630507
NOx,0.947586610671293
fuel,1.2418206341440934
HC,0.11407598585586422
noise,65.94859943977592
PMx,0.034718696478247185
speed,15.751792717086833
y,-1.3073554087916308
x,2992.705042016807
time,63903.0
CO,6388.239343383736
CO2,1032123.156518409
NOx,338.2884200096516
fuel,443.3299663894413
HC,40.725126950543526
noise,23543.650000000005
PMx,12.394574642734245
speed,5623.389999999999
y,-466.7258809386122
x,1068395.7000000002
time,184.0
CO,23.796192606785727
CO2,3112.932697289365
NOx,1.0228125684499565
fuel,1.3373374479263602
HC,0.1240666914015137
noise,66.01938375350142
PMx,0.03656846985229346
speed,15.878011204481792
y,-1.3073554087916308
x,3037.001736694678
time,65688.0
CO,8495.240760622504
CO2,1111316.9729323033
NOx,365.14408693663444
fuel,477.42946890971064
HC,44.29180883034039
noise,23568.920000000006
PMx,13.054943737268765
speed,5668.45
y,-466.7258809386122
x,1084209.62
time,184.5
CO,19.349924954250262
CO2,3133.417151242287
NOx,1.065517417358123
fuel,1.346983597529494
HC,0.11541305465920691
noise,65.95220108695653
PMx,0.03632826201576749
speed,15.682364130434784
y,-0.4240173672216983
x,2947.937798913044
time,67896.0
CO,7120.772383164096
CO2,1153097.5116571616
NOx,392.11040958778926
fuel,495.68996389085373
HC,42.472004114588145
noise,24270.410000000003
PMx,13.368800421802437
speed,5771.110000000001
y,-156.03839113758497
x,1084841.11
time,184.5
CO,12.835776151209158
CO2,3057.357266933631
NOx,1.0409479494140748
fuel,1.314395322729873
HC,0.11137079379779384
noise,65.79834239130436
PMx,0.03532877542355976
speed,15.44546195652174
y,-0.4240173672216983
x,2909.837309782609
time,67896.0
CO,4723.56562364497
CO2,1125107.474231576
NOx,383.06884538437953
fuel,483.69747876459326
HC,40.984452117588134
noise,24213.790000000005
PMx,13.000989355869994
speed,5683.93
y,-156.03839113758497
x,1070820.1300000001
time,184.5
CO,14.660918641469573
CO2,2830.072074491199
NOx,0.9355257601447176
fuel,1.216064799513211
HC,0.08390474896617321
noise,65.8017391304348
PMx,0.028411028440985395
speed,15.403070652173913
y,-0.4240173672216983
x,2928.194673913044
time,67896.0
CO,5395.218060060803
CO2,1041466.5234127613
NOx,344.27347973325607
fuel,447.5118462208617
HC,30.876947619551743
noise,24215.040000000005
PMx,10.455258466282626
speed,5668.33
y,-156.03839113758497
x,1077575.6400000001
time,181.5
CO,12.868082338686213
CO2,2994.868027421321
NOx,0.9973231874267574
fuel,1.2877066610616734
HC,0.1011878812297655
noise,66.00977900552489
PMx,0.033839541958861186
speed,15.80013812154696
y,-2.151825252538823
x,3006.4703038674033
time,65703.0
CO,4658.245806604409
CO2,1084142.2259265182
NOx,361.03099384848616
fuel,466.1498113043258
HC,36.630013005175115
noise,23895.540000000008
PMx,12.24991418910775
speed,5719.65
y,-778.9607414190539
x,1088342.25
time,181.5
CO,17.386822009006423
CO2,3285.249795760812
NOx,1.1264526851885115
fuel,1.4122223313114934
HC,0.13122285208281698
noise,65.95466850828731
PMx,0.04074931838852729
speed,15.656353591160222
y,-0.4303650505077648
x,2928.5858839779003
time,65703.0
CO,6294.029567260325
CO2,1189260.426065414
NOx,407.7758720382412
fuel,511.22448393476066
HC,47.50267245397974
noise,23875.590000000007
PMx,14.75125325664688
speed,5667.6
y,-155.79214828381086
x,1060148.0899999999
time,181.5
CO,18.004663087233045
CO2,3108.8439655848874
NOx,1.0377593933338882
fuel,1.3354907054440468
HC,0.11835854197474024
noise,65.85944751381217
PMx,0.03830612092883908
speed,15.545552486187844
y,-0.4303650505077648
x,2913.520718232045
time,65703.0
CO,6517.688037578362
CO2,1125401.5155417293
NOx,375.66890038686756
fuel,483.44763537074493
HC,42.84579219485597
noise,23841.120000000006
PMx,13.866815776239747
speed,5627.49
y,-155.79214828381086
x,1054694.5000000002
time,181.0
CO,11.865915413852127
CO2,3060.4020680547833
NOx,1.0319168053498566
fuel,1.3154442746156494
HC,0.10615369235657203
noise,65.996648199446
PMx,0.034600364755755626
speed,15.76689750692521
y,-2.1571972954449032
x,2981.758947368421
time,65341.0
CO,4283.595464400618
CO2,1104805.1465677768
NOx,372.5219667312982
fuel,474.8753831362494
HC,38.321482940722504
noise,23824.790000000008
PMx,12.490731676827782
speed,5691.85
y,-778.74822365561
x,1076414.98
time,181.0
CO,25.337656593076197
CO2,3333.6372629788375
NOx,1.1375487148549657
fuel,1.4330785880998664
HC,0.14887419819795858
noise,65.97318559556788
PMx,0.04301602628134721
speed,15.74656509695291
y,-2.1571972954449032
x,2998.682382271469
time,65341.0
CO,9146.894030100508
CO2,1203443.0519353603
NOx,410.6550860626426
fuel,517.3413703040518
HC,53.74358554946305
noise,23816.320000000007
PMx,15.528785487566342
speed,5684.51
y,-778.74822365561
x,1082524.3400000003
time,181.0
CO,15.843648903998238
CO2,2956.335201205362
NOx,0.9668479901224108
fuel,1.2702887077869083
HC,0.10818704519428803
noise,66.00119113573409
PMx,0.03392545516826499
speed,15.835540166204984
y,-0.43143945908898085
x,3023.216288088643
time,65341.0
CO,5719.557254343364
CO2,1067237.0076351357
NOx,349.03212443419034
fuel,458.57422351107385
HC,39.055523315137975
noise,23826.430000000008
PMx,12.247089315743661
speed,5716.629999999999
y,-155.7496447311221
x,1091381.08
time,107.5
CO,68.5903259903861
CO2,5467.909629738808
NOx,1.9407879001367463
fuel,2.3508352341554906
HC,0.44263440027856393
noise,71.93990654205608
PMx,0.11252214826844864
speed,25.746401869158877
y,-0.6606397895110252
x,2488.123598130841
time,23005.0
CO,14678.329761942627
CO2,1170132.660764105
NOx,415.3286106292637
fuel,503.078740109275
HC,94.72376165961268
noise,15395.140000000001
PMx,24.079739729448008
speed,5509.73
y,-141.37691495535938
x,532458.45
time,107.5
CO,77.24142954158212
CO2,5689.884521386669
NOx,2.013084748636375
fuel,2.44612593221307
HC,0.47416437221065877
noise,72.02196261682242
PMx,0.11919065815714311
speed,25.994766355140186
y,-0.6606397895110252
x,2572.9371495327105
time,23005.0
CO,16529.665921898573
CO2,1217635.2875767471
NOx,430.80013620818426
fuel,523.470949493597
HC,101.47117565308098
noise,15412.699999999999
PMx,25.506800845628625
speed,5562.88
y,-141.37691495535938
x,550608.55
time,107.5
CO,74.33000015257582
CO2,5855.568685579041
NOx,2.0750729556993104
fuel,2.5175406526740365
HC,0.4874073648694087
noise,72.31490654205608
PMx,0.12355264653726254
speed,26.443177570093457
y,-0.6606397895110252
x,2665.7809345794385
time,23005.0
CO,15906.620032651226
CO2,1253091.6987139147
NOx,444.0656125196524
fuel,538.7536996722438
HC,104.30517608205346
noise,15475.39
PMx,26.440266358974185
speed,5658.84
y,-141.37691495535938
x,570477.1199999999
time,181.0
CO,27.698048157794158
CO2,3132.2484829237987
NOx,1.046965157098913
fuel,1.3461364760082513
HC,0.15403406185885063
noise,65.99116343490307
PMx,0.04192756023366211
speed,15.833102493074792
y,-2.1571972954449032
x,3025.420249307479
time,65341.0
CO,9998.995384963691
CO2,1130741.7023354913
NOx,377.9544217127076
fuel,485.95526783897867
HC,55.60629633104507
noise,23822.81000000001
PMx,15.135849244352022
speed,5715.75
y,-778.74822365561
x,1092176.71
time,181.0
CO,27.32047014796998
CO2,3121.4685694590917
NOx,1.0405734146839947
fuel,1.3406034306420456
HC,0.15154630692314283
noise,65.97795013850418
PMx,0.04180860285030565
speed,15.810249307479225
y,-1.2943183772669415
x,3023.972382271468
time,65341.0
CO,9862.689723417163
CO2,1126850.1535747321
NOx,375.6470027009221
fuel,483.95783846177846
HC,54.70821679925456
noise,23818.040000000008
PMx,15.092905628960342
speed,5707.5
y,-467.2489341933659
x,1091654.03
time,181.0
CO,27.28927850328963
CO2,3110.1507507934484
NOx,1.0342980822394638
fuel,1.33546100705509
HC,0.1523938689527258
noise,66.03601108033243
PMx,0.042388285045178664
speed,15.910831024930749
y,-0.43143945908898085
x,3021.6722991689758
time,65341.0
CO,9851.429539687557
CO2,1122764.4210364348
NOx,373.3816076884465
fuel,482.10142354688753
HC,55.014186691934015
noise,23839.000000000007
PMx,15.302170901309498
speed,5743.81
y,-155.7496447311221
x,1090823.7000000002
time,250.5
CO,20.03320253591296
CO2,2293.3576653005284
NOx,0.7721464423363652
fuel,0.9869536792904261
HC,0.13098852832230096
noise,62.1415
PMx,0.015083634204102999
speed,10.3768
y,-0.953692336279281
x,2756.452239999999
time,125250.0
CO,10016.60126795648
CO2,1146678.8326502643
NOx,386.0732211681826
fuel,493.47683964521303
HC,65.49426416115048
noise,31070.75
PMx,7.5418171020515
speed,5188.4
y,-476.8461681396405
x,1378226.1199999996
time,250.5
CO,18.964601359689432
CO2,2292.94324633469
NOx,0.7752510842204676
fuel,0.9868756750583382
HC,0.1312673917066142
noise,62.267959999999995
PMx,0.016596199539506286
speed,10.565040000000002
y,-0.3178974454264272
x,2814.83392
time,125250.0
CO,9482.300679844717
CO2,1146471.6231673448
NOx,387.6255421102338
fuel,493.4378375291691
HC,65.6336958533071
noise,31133.979999999996
PMx,8.298099769753144
speed,5282.52
y,-158.9487227132136
x,1407416.96
time,250.5
CO,19.401351912437793
CO2,2317.642961168522
NOx,0.7911384669079953
fuel,0.9978568000336363
HC,0.1359284043862756
noise,62.229299999999995
PMx,0.017477433387027966
speed,10.48292
y,-0.3178974454264272
x,2794.4207600000004
time,125250.0
CO,9700.675956218896
CO2,1158821.480584261
NOx,395.56923345399764
fuel,498.92840001681816
HC,67.9642021931378
noise,31114.649999999998
PMx,8.738716693513982
speed,5241.46
y,-158.9487227132136
x,1397210.3800000001
time,143.0
CO,53.08080557343854
CO2,4065.344053416811
NOx,1.4729133027036763
fuel,1.7461177402235455
HC,0.29180766352371523
noise,68.23519298245614
PMx,0.0749321280644643
speed,19.268035087719298
y,-1.588176124034741
x,2906.6496491228067
time,40755.0
CO,15128.029588429983
CO2,1158623.0552237912
NOx,419.78029127054776
fuel,497.64355596371047
HC,83.16518410425884
noise,19447.03
PMx,21.355656498372323
speed,5491.389999999999
y,-452.63019534990116
x,828395.1499999999
time,143.0
CO,23.107220504184763
CO2,2433.6612955910427
NOx,0.8276055945253572
fuel,1.0469250866684965
HC,0.15012960248185084
noise,62.423473684210535
PMx,0.01929145961459396
speed,10.667087719298245
y,-0.5293920413449138
x,1608.6804210526316
time,40755.0
CO,6585.557843692657
CO2,693593.4692434472
NOx,235.8675944397268
fuel,298.3736497005215
HC,42.78693670732749
noise,17790.690000000002
PMx,5.4980659901592785
speed,3040.12
y,-150.87673178330044
x,458473.92
time,143.0
CO,23.500472816687633
CO2,2400.281797800489
NOx,0.8212699407198528
fuel,1.0323356882580224
HC,0.1507780934513763
noise,62.23828070175437
PMx,0.018385485764060953
speed,10.390421052631577
y,-0.5293920413449138
x,1549.7322105263158
time,40755.0
CO,6697.634752755976
CO2,684080.3123731394
NOx,234.06193310515806
fuel,294.2156711535364
HC,42.971756633642244
noise,17737.909999999996
PMx,5.239863442757372
speed,2961.2699999999995
y,-150.87673178330044
x,441673.68
time,250.0
CO,19.3688238864683
CO2,2326.323890412487
NOx,0.7851220946602229
fuel,1.0013142986673729
HC,0.1280477859909156
noise,62.291843687374744
PMx,0.01658953263999518
speed,10.585831663326653
y,-0.9555397019081406
x,2797.1196993987974
time,124750.0
CO,9665.043119347682
CO2,1160835.6213158309
NOx,391.7759252354512
fuel,499.65583503501904
HC,63.895845209466884
noise,31083.629999999997
PMx,8.278176787357594
speed,5282.33
y,-476.81431125216216
x,1395762.73
time,250.0
CO,19.760448305583957
CO2,2357.510483960089
NOx,0.8036354070383485
fuel,1.0144719606454664
HC,0.13464865728408104
noise,62.28140280561122
PMx,0.01807776927045696
speed,10.569959919839679
y,-0.31851323396938047
x,2774.152224448898
time,124750.0
CO,9860.463704486394
CO2,1176397.7314960845
NOx,401.0140681121359
fuel,506.2215083620877
HC,67.18967998475644
noise,31078.42
PMx,9.020806865958022
speed,5274.41
y,-158.93810375072084
x,1384301.96
time,250.0
CO,19.694216899274156
CO2,2296.547301361832
NOx,0.7770825929517081
fuel,0.9887812949485509
HC,0.13455370409770634
noise,62.2810621242485
PMx,0.01667461458431756
speed,10.56817635270541
y,-0.31851323396938047
x,2806.5098797595188
time,124750.0
CO,9827.414232737805
CO2,1145977.103379554
NOx,387.76421388290237
fuel,493.40186617932693
HC,67.14229834475546
noise,31078.25
PMx,8.320632677574462
speed,5273.5199999999995
y,-158.93810375072084
x,1400448.43
time,153.0
CO,7.707692084514694
CO2,3275.6854075667115
NOx,1.033309007282649
fuel,1.407928806086442
HC,0.0693492484917158
noise,67.88973770491805
PMx,0.035216408546296304
speed,18.643311475409835
y,-2.5006232070819845
x,2715.6079344262293
time,46665.0
CO,2350.8460857769815
CO2,999084.049307847
NOx,315.1592472212079
fuel,429.41828585636483
HC,21.15152078997332
noise,20706.370000000003
PMx,10.741004606620372
speed,5686.21
y,-762.6900781600053
x,828260.4199999999
time,153.0
CO,7.982838535745196
CO2,3253.619876005051
NOx,1.0298759642277189
fuel,1.3983387106628768
HC,0.07107569444005925
noise,67.64767213114754
PMx,0.03529009857347302
speed,18.2767868852459
y,-2.5006232070819845
x,2641.6472459016395
time,46665.0
CO,2434.7657534022846
CO2,992354.0621815405
NOx,314.11216908945426
fuel,426.49330675217743
HC,21.67808680421807
noise,20632.54
PMx,10.76348006490927
speed,5574.42
y,-762.6900781600053
x,805702.41
time,153.0
CO,6.348094808141424
CO2,3224.193078910639
NOx,1.0135670581401104
fuel,1.3854240394806139
HC,0.06617598923095849
noise,67.98993442622951
PMx,0.03452522167135184
speed,18.79436065573771
y,-1.5003739242491905
x,2775.9257704918027
time,46665.0
CO,1936.1689164831344
CO2,983378.889067745
NOx,309.13795273273365
fuel,422.55433204158726
HC,20.183676715442342
noise,20736.93
PMx,10.53019260976231
speed,5732.280000000001
y,-457.6140468960031
x,846657.3599999999
time,250.0
CO,18.175278623062987
CO2,2222.119129491046
NOx,0.7395211489532922
fuel,0.9571934250983036
HC,0.12268905249201006
noise,62.25286573146292
PMx,0.015637117662163417
speed,10.555871743486975
y,-0.9555397019081406
x,2797.882224448899
time,124750.0
CO,9069.46403290843
CO2,1108837.445616032
NOx,369.0210533276928
fuel,477.6395191240535
HC,61.221837193513025
noise,31064.179999999997
PMx,7.802921713419545
speed,5267.38
y,-476.81431125216216
x,1396143.2300000004
time,250.0
CO,18.521191833699127
CO2,2235.3525173888506
NOx,0.7497754869209994
fuel,0.9623529989145713
HC,0.12876422217243602
noise,62.269919839679346
PMx,0.01475510291978894
speed,10.574929859719438
