time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
1.0,122.45,-8.0,2375.28,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.03,1.02,0.61,405.1,routeedge1_0,5.1,56.85,90.0,0.05,2.22,edge1,0
1.1,133.01,-8.0,2964.41,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.3,1.27,0.67,405.33,routeedge1_0,5.33,61.21,90.0,0.06,2.32,edge1,0
1.2,131.8,-8.0,2980.72,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.31,1.28,0.67,405.57,routeedge1_0,5.57,61.25,90.0,0.06,2.42,edge1,0
1.3,130.59,-8.0,2997.17,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.31,1.29,0.66,405.83,routeedge1_0,5.83,61.29,90.0,0.06,2.52,edge1,0
1.4,129.4,-8.0,3013.76,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.32,1.3,0.66,406.09,routeedge1_0,6.09,61.33,90.0,0.06,2.62,edge1,0
1.5,128.21,-8.0,3030.48,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.32,1.3,0.65,406.36,routeedge1_0,6.36,61.37,90.0,0.06,2.72,edge1,0
1.6,127.04,-8.0,3047.33,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.33,1.31,0.65,406.64,routeedge1_0,6.64,61.42,90.0,0.06,2.81,edge1,0
1.7,125.88,-8.0,3064.32,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.33,1.32,0.64,406.93,routeedge1_0,6.93,61.46,90.0,0.06,2.91,edge1,0
1.8,124.73,-8.0,3081.43,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.34,1.32,0.64,407.23,routeedge1_0,7.23,61.5,90.0,0.06,3.01,edge1,0
1.9,123.59,-8.0,3098.67,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.34,1.33,0.63,407.54,routeedge1_0,7.54,61.54,90.0,0.06,3.11,edge1,0
2.0,122.46,-8.0,3116.03,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.35,1.34,0.63,407.87,routeedge1_0,7.87,61.58,90.0,0.06,3.21,edge1,0
2.1,121.34,-8.0,3133.51,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.35,1.35,0.62,408.2,routeedge1_0,8.2,61.63,90.0,0.06,3.31,edge1,0
2.2,120.23,-8.0,3151.1,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.36,1.35,0.62,408.54,routeedge1_0,8.54,61.67,90.0,0.06,3.41,edge1,0
2.3,119.14,-8.0,3168.81,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.37,1.36,0.62,408.89,routeedge1_0,8.89,61.71,90.0,0.06,3.51,edge1,0
2.4,118.05,-8.0,3186.62,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.37,1.37,0.61,409.25,routeedge1_0,9.25,61.76,90.0,0.06,3.61,edge1,0
2.5,116.98,-8.0,3204.53,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.38,1.38,0.61,409.62,routeedge1_0,9.62,61.8,90.0,0.06,3.7,edge1,0
2.6,115.92,-8.0,3222.54,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.38,1.39,0.6,410.0,routeedge1_0,10.0,61.84,90.0,0.06,3.8,edge1,0
2.7,114.86,-8.0,3240.65,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.39,1.39,0.6,410.39,routeedge1_0,10.39,61.89,90.0,0.06,3.9,edge1,0
2.8,113.82,-8.0,3258.85,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.39,1.4,0.59,410.79,routeedge1_0,10.79,61.93,90.0,0.06,4.0,edge1,0
2.9,112.79,-8.0,3277.13,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.4,1.41,0.59,411.2,routeedge1_0,11.2,61.97,90.0,0.06,4.1,edge1,0
3.0,111.77,-8.0,3295.49,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.41,1.42,0.58,411.62,routeedge1_0,11.62,62.02,90.0,0.06,4.2,edge1,0
3.1,110.76,-8.0,3313.92,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.41,1.42,0.58,412.05,routeedge1_0,12.05,62.06,90.0,0.06,4.29,edge1,0
3.2,109.76,-8.0,3332.42,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.42,1.43,0.58,412.49,routeedge1_0,12.49,62.11,90.0,0.06,4.39,edge1,0
3.3,108.77,-8.0,3350.97,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.42,1.44,0.57,412.94,routeedge1_0,12.94,62.15,90.0,0.06,4.49,edge1,0
3.4,107.79,-8.0,3369.59,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.43,1.45,0.57,413.39,routeedge1_0,13.39,62.19,90.0,0.06,4.59,edge1,0
3.5,106.82,-8.0,3388.25,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.44,1.46,0.56,413.86,routeedge1_0,13.86,62.24,90.0,0.06,4.69,edge1,0
3.6,105.86,-8.0,3406.95,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.44,1.46,0.56,414.34,routeedge1_0,14.34,62.28,90.0,0.06,4.79,edge1,0
3.7,104.91,-8.0,3425.68,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.45,1.47,0.56,414.83,routeedge1_0,14.83,62.33,90.0,0.06,4.88,edge1,0
3.8,103.97,-8.0,3444.44,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.46,1.48,0.55,415.33,routeedge1_0,15.33,62.37,90.0,0.06,4.98,edge1,0
3.9,103.04,-8.0,3463.21,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.46,1.49,0.55,415.84,routeedge1_0,15.84,62.41,90.0,0.06,5.08,edge1,0
4.0,102.11,-8.0,3482.0,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.47,1.5,0.55,416.35,routeedge1_0,16.35,62.46,90.0,0.06,5.18,edge1,0
4.1,101.2,-8.0,3500.79,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.47,1.5,0.54,416.88,routeedge1_0,16.88,62.5,90.0,0.06,5.27,edge1,0
4.2,100.3,-8.0,3519.56,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.48,1.51,0.54,417.42,routeedge1_0,17.42,62.55,90.0,0.06,5.37,edge1,0
4.3,99.4,-8.0,3538.32,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.49,1.52,0.53,417.97,routeedge1_0,17.97,62.59,90.0,0.06,5.47,edge1,0
4.4,98.52,-8.0,3557.06,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.49,1.53,0.53,418.52,routeedge1_0,18.52,62.63,90.0,0.06,5.57,edge1,0
4.5,97.64,-8.0,3575.75,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.5,1.54,0.53,419.09,routeedge1_0,19.09,62.68,90.0,0.06,5.66,edge1,0
4.6,96.78,-8.0,3594.41,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.51,1.55,0.52,419.67,routeedge1_0,19.67,62.72,90.0,0.06,5.76,edge1,0
4.7,95.92,-8.0,3613.0,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.51,1.55,0.52,420.25,routeedge1_0,20.25,62.76,90.0,0.06,5.86,edge1,0
4.8,95.07,-8.0,3631.53,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.52,1.56,0.52,420.85,routeedge1_0,20.85,62.81,90.0,0.06,5.95,edge1,0
4.9,94.22,-8.0,3649.98,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.52,1.57,0.51,421.45,routeedge1_0,21.45,62.85,90.0,0.06,6.05,edge1,0
5.0,93.39,-8.0,3668.35,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.53,1.58,0.51,422.07,routeedge1_0,22.07,62.89,90.0,0.06,6.15,edge1,0
5.1,92.56,-8.0,3686.61,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.54,1.58,0.51,422.69,routeedge1_0,22.69,62.94,90.0,0.06,6.24,edge1,0
5.2,91.74,-8.0,3704.77,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.54,1.59,0.5,423.32,routeedge1_0,23.32,62.98,90.0,0.06,6.34,edge1,0
5.3,90.93,-8.0,3722.8,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.55,1.6,0.5,423.97,routeedge1_0,23.97,63.02,90.0,0.07,6.44,edge1,0
5.4,90.13,-8.0,3740.69,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.55,1.61,0.5,424.62,routeedge1_0,24.62,63.06,90.0,0.07,6.53,edge1,0
5.5,89.33,-8.0,3758.45,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.56,1.62,0.49,425.28,routeedge1_0,25.28,63.11,90.0,0.07,6.63,edge1,0
5.6,88.54,-8.0,3776.04,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.57,1.62,0.49,425.96,routeedge1_0,25.96,63.15,90.0,0.07,6.72,edge1,0
5.7,87.76,-8.0,3793.46,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.57,1.63,0.49,426.64,routeedge1_0,26.64,63.19,90.0,0.07,6.82,edge1,0
5.8,86.98,-8.0,3810.7,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.58,1.64,0.48,427.33,routeedge1_0,27.33,63.23,90.0,0.07,6.91,edge1,0
5.9,86.21,-8.0,3827.74,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.58,1.65,0.48,428.03,routeedge1_0,28.03,63.27,90.0,0.07,7.01,edge1,0
6.0,85.45,-8.0,3844.57,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.59,1.65,0.48,428.74,routeedge1_0,28.74,63.31,90.0,0.07,7.1,edge1,0
6.1,84.69,-8.0,3861.18,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.59,1.66,0.47,429.46,routeedge1_0,29.46,63.35,90.0,0.07,7.19,edge1,0
6.2,83.94,-8.0,3877.56,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.6,1.67,0.47,430.19,routeedge1_0,30.19,63.39,90.0,0.07,7.29,edge1,0
6.3,83.19,-8.0,3893.69,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.6,1.67,0.47,430.93,routeedge1_0,30.93,63.43,90.0,0.07,7.38,edge1,0
6.4,82.45,-8.0,3909.55,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.61,1.68,0.47,431.67,routeedge1_0,31.67,63.47,90.0,0.07,7.48,edge1,0
6.5,81.71,-8.0,3925.14,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.61,1.69,0.46,432.43,routeedge1_0,32.43,63.51,90.0,0.07,7.57,edge1,0
6.6,80.98,-8.0,3940.44,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.62,1.69,0.46,433.2,routeedge1_0,33.2,63.55,90.0,0.07,7.66,edge1,0
6.7,80.25,-8.0,3955.44,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.62,1.7,0.46,433.97,routeedge1_0,33.97,63.59,90.0,0.07,7.75,edge1,0
6.8,79.52,-8.0,3970.13,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.63,1.71,0.45,434.76,routeedge1_0,34.76,63.63,90.0,0.07,7.84,edge1,0
6.9,78.81,-8.0,3984.49,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.63,1.71,0.45,435.55,routeedge1_0,35.55,63.66,90.0,0.07,7.94,edge1,0
7.0,78.09,-8.0,3998.5,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.64,1.72,0.45,436.35,routeedge1_0,36.35,63.7,90.0,0.07,8.03,edge1,0
7.1,77.38,-8.0,4012.17,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.64,1.72,0.45,437.17,routeedge1_0,37.17,63.74,90.0,0.07,8.12,edge1,0
7.2,76.67,-8.0,4025.46,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.64,1.73,0.44,437.99,routeedge1_0,37.99,63.77,90.0,0.07,8.21,edge1,0
7.3,75.96,-8.0,4038.37,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.65,1.74,0.44,438.82,routeedge1_0,38.82,63.81,90.0,0.07,8.3,edge1,0
7.4,75.26,-8.0,4050.9,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.65,1.74,0.44,439.66,routeedge1_0,39.66,63.84,90.0,0.07,8.39,edge1,0
7.5,74.56,-8.0,4063.01,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.75,0.43,440.5,routeedge1_0,40.5,63.88,90.0,0.07,8.48,edge1,0
7.6,73.86,-8.0,4074.71,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.75,0.43,441.36,routeedge1_0,41.36,63.91,90.0,0.07,8.57,edge1,0
7.7,73.17,-8.0,4085.98,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.76,0.43,442.23,routeedge1_0,42.23,63.95,90.0,0.07,8.66,edge1,0
7.8,72.48,-8.0,4096.81,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.76,0.42,443.1,routeedge1_0,43.1,63.98,90.0,0.07,8.74,edge1,0
7.9,71.78,-8.0,4107.19,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.77,0.42,443.98,routeedge1_0,43.98,64.01,90.0,0.07,8.83,edge1,0
8.0,71.09,-8.0,4117.1,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.77,0.42,444.87,routeedge1_0,44.87,64.05,90.0,0.07,8.92,edge1,0
8.1,70.41,-8.0,4126.54,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.77,0.42,445.78,routeedge1_0,45.78,64.08,90.0,0.07,9.01,edge1,0
8.2,69.72,-8.0,4135.5,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.78,0.41,446.68,routeedge1_0,46.68,64.11,90.0,0.07,9.09,edge1,0
8.3,69.03,-8.0,4143.96,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.78,0.41,447.6,routeedge1_0,47.6,64.14,90.0,0.07,9.18,edge1,0
8.4,68.35,-8.0,4151.91,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.78,0.41,448.53,routeedge1_0,48.53,64.17,90.0,0.07,9.26,edge1,0
8.5,67.66,-8.0,4159.36,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.79,0.4,449.46,routeedge1_0,49.46,64.2,90.0,0.07,9.35,edge1,0
8.6,66.98,-8.0,4166.28,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.79,0.4,450.41,routeedge1_0,50.41,64.23,90.0,0.07,9.43,edge1,0
8.7,66.3,-8.0,4172.67,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.79,0.4,451.36,routeedge1_0,51.36,64.26,90.0,0.07,9.51,edge1,0
8.8,65.61,-8.0,4178.53,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.8,0.4,452.32,routeedge1_0,52.32,64.29,90.0,0.07,9.6,edge1,0
8.9,64.93,-8.0,4183.84,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.8,0.39,453.29,routeedge1_0,53.29,64.31,90.0,0.07,9.68,edge1,0
9.0,64.24,-8.0,4188.6,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.8,0.39,454.26,routeedge1_0,54.26,64.34,90.0,0.07,9.76,edge1,0
9.1,63.56,-8.0,4192.81,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.8,0.39,455.25,routeedge1_0,55.25,64.37,90.0,0.07,9.84,edge1,0
9.2,62.88,-8.0,4196.46,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.8,0.38,456.24,routeedge1_0,56.24,64.39,90.0,0.07,9.92,edge1,0
9.3,62.19,-8.0,4199.54,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.81,0.38,457.24,routeedge1_0,57.24,64.42,90.0,0.07,10.0,edge1,0
9.4,61.51,-8.0,4202.05,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.81,0.38,458.25,routeedge1_0,58.25,64.44,90.0,0.07,10.08,edge1,0
9.5,60.82,-8.0,4203.99,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.81,0.37,459.26,routeedge1_0,59.26,64.47,90.0,0.07,10.16,edge1,0
9.6,60.13,-8.0,4205.35,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.81,0.37,460.29,routeedge1_0,60.29,64.49,90.0,0.07,10.24,edge1,0
9.7,59.44,-8.0,4206.14,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.68,1.81,0.37,461.32,routeedge1_0,61.32,64.52,90.0,0.07,10.32,edge1,0
9.8,58.76,-8.0,4206.35,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.81,0.36,462.36,routeedge1_0,62.36,64.54,90.0,0.07,10.39,edge1,0
9.9,58.07,-8.0,4205.98,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.81,0.36,463.4,routeedge1_0,63.4,64.56,90.0,0.07,10.47,edge1,0
10.0,57.37,-8.0,4205.03,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.81,0.36,464.46,routeedge1_0,64.46,64.58,90.0,0.07,10.55,edge1,0
10.1,56.68,-8.0,4203.51,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.67,1.81,0.36,465.52,routeedge1_0,65.52,64.61,90.0,0.07,10.62,edge1,0
10.2,55.99,-8.0,4201.41,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.81,0.35,466.59,routeedge1_0,66.59,64.63,90.0,0.07,10.69,edge1,0
10.3,55.29,-8.0,4198.73,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.8,0.35,467.67,routeedge1_0,67.67,64.65,90.0,0.07,10.77,edge1,0
10.4,54.6,-8.0,4195.49,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.66,1.8,0.35,468.75,routeedge1_0,68.75,64.67,90.0,0.06,10.84,edge1,0
10.5,53.9,-8.0,4191.67,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.65,1.8,0.34,469.84,routeedge1_0,69.84,64.69,90.0,0.06,10.91,edge1,0
10.6,53.2,-8.0,4187.3,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.65,1.8,0.34,470.94,routeedge1_0,70.94,64.7,90.0,0.06,10.98,edge1,0
10.7,52.51,-8.0,4182.37,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.65,1.8,0.34,472.05,routeedge1_0,72.05,64.72,90.0,0.06,11.05,edge1,0
10.8,51.81,-8.0,4176.89,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.64,1.8,0.33,473.16,routeedge1_0,73.16,64.74,90.0,0.06,11.12,edge1,0
10.9,51.1,-8.0,4170.86,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.64,1.79,0.33,474.28,routeedge1_0,74.28,64.76,90.0,0.06,11.19,edge1,0
11.0,50.4,-8.0,4164.3,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.63,1.79,0.33,475.41,routeedge1_0,75.41,64.78,90.0,0.06,11.26,edge1,0
11.1,49.7,-8.0,4157.2,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.63,1.79,0.32,476.54,routeedge1_0,76.54,64.79,90.0,0.06,11.33,edge1,0
11.2,49.0,-8.0,4149.59,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.62,1.78,0.32,477.68,routeedge1_0,77.68,64.81,90.0,0.06,11.4,edge1,0
11.3,48.29,-8.0,4141.46,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.62,1.78,0.32,478.82,routeedge1_0,78.82,64.82,90.0,0.06,11.46,edge1,0
11.4,47.59,-8.0,4132.82,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.61,1.78,0.31,479.98,routeedge1_0,79.98,64.84,90.0,0.06,11.53,edge1,0
11.5,46.88,-8.0,4123.7,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.6,1.77,0.31,481.14,routeedge1_0,81.14,64.85,90.0,0.06,11.59,edge1,0
11.6,46.18,-8.0,4114.09,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.6,1.77,0.31,482.3,routeedge1_0,82.3,64.87,90.0,0.06,11.66,edge1,0
11.7,45.47,-8.0,4104.01,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.59,1.76,0.3,483.47,routeedge1_0,83.47,64.88,90.0,0.06,11.72,edge1,0
11.8,44.77,-8.0,4093.47,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.58,1.76,0.3,484.65,routeedge1_0,84.65,64.89,90.0,0.06,11.78,edge1,0
11.9,44.06,-8.0,4082.48,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.58,1.75,0.3,485.84,routeedge1_0,85.84,64.91,90.0,0.06,11.84,edge1,0
12.0,43.36,-8.0,4071.06,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.57,1.75,0.29,487.03,routeedge1_0,87.03,64.92,90.0,0.06,11.9,edge1,0
12.1,42.66,-8.0,4059.22,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.56,1.74,0.29,488.22,routeedge1_0,88.22,64.93,90.0,0.06,11.96,edge1,0
12.2,41.95,-8.0,4046.96,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.56,1.74,0.28,489.42,routeedge1_0,89.42,64.94,90.0,0.06,12.02,edge1,0
12.3,41.25,-8.0,4034.31,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.55,1.73,0.28,490.63,routeedge1_0,90.63,64.96,90.0,0.06,12.08,edge1,0
12.4,40.55,-8.0,4021.28,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.54,1.73,0.28,491.85,routeedge1_0,91.85,64.97,90.0,0.06,12.14,edge1,0
12.5,39.85,-8.0,4007.89,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.53,1.72,0.27,493.07,routeedge1_0,93.07,64.98,90.0,0.06,12.19,edge1,0
12.6,39.15,-8.0,3994.13,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.53,1.72,0.27,494.29,routeedge1_0,94.29,64.99,90.0,0.06,12.25,edge1,0
12.7,38.45,-8.0,3980.05,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.52,1.71,0.27,495.52,routeedge1_0,95.52,65.0,90.0,0.06,12.3,edge1,0
12.8,37.75,-8.0,3965.63,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.51,1.7,0.26,496.76,routeedge1_0,96.76,65.01,90.0,0.06,12.36,edge1,0
12.9,37.06,-8.0,3950.91,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.5,1.7,0.26,498.0,routeedge1_0,98.0,65.02,90.0,0.06,12.41,edge1,0
13.0,36.37,-8.0,3935.9,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.49,1.69,0.26,499.24,routeedge1_0,99.24,65.03,90.0,0.06,12.46,edge1,0
13.1,35.68,-8.0,3920.61,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.48,1.69,0.25,500.5,routeedge1_0,100.5,65.04,90.0,0.05,12.52,edge1,0
13.2,34.99,-8.0,3905.05,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.48,1.68,0.25,501.75,routeedge1_0,101.75,65.05,90.0,0.05,12.57,edge1,0
13.3,34.31,-8.0,3889.25,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.47,1.67,0.25,503.01,routeedge1_0,103.01,65.05,90.0,0.05,12.62,edge1,0
13.4,33.62,-8.0,3873.22,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.46,1.66,0.24,504.28,routeedge1_0,104.28,65.06,90.0,0.05,12.67,edge1,0
13.5,32.94,-8.0,3856.96,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.45,1.66,0.24,505.55,routeedge1_0,105.55,65.07,90.0,0.05,12.72,edge1,0
13.6,32.27,-8.0,3840.51,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.44,1.65,0.24,506.83,routeedge1_0,106.83,65.08,90.0,0.05,12.76,edge1,0
13.7,31.6,-8.0,3823.88,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.43,1.64,0.23,508.11,routeedge1_0,108.11,65.09,90.0,0.05,12.81,edge1,0
13.8,30.93,-8.0,3807.07,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.42,1.64,0.23,509.4,routeedge1_0,109.4,65.09,90.0,0.05,12.86,edge1,0
13.9,30.27,-8.0,3790.1,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.41,1.63,0.23,510.69,routeedge1_0,110.69,65.1,90.0,0.05,12.9,edge1,0
14.0,29.61,-8.0,3773.0,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.4,1.62,0.22,511.98,routeedge1_0,111.98,65.11,90.0,0.05,12.95,edge1,0
14.1,28.95,-8.0,3755.77,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.39,1.61,0.22,513.28,routeedge1_0,113.28,65.11,90.0,0.05,12.99,edge1,0
14.2,28.3,-8.0,3738.42,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.39,1.61,0.21,514.58,routeedge1_0,114.58,65.12,90.0,0.05,13.03,edge1,0
14.3,27.65,-8.0,3720.98,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.38,1.6,0.21,515.89,routeedge1_0,115.89,65.13,90.0,0.05,13.08,edge1,0
14.4,27.01,-8.0,3703.46,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.37,1.59,0.21,517.2,routeedge1_0,117.2,65.13,90.0,0.05,13.12,edge1,0
14.5,26.37,-8.0,3685.87,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.36,1.58,0.2,518.52,routeedge1_0,118.52,65.14,90.0,0.05,13.16,edge1,0
14.6,25.74,-8.0,3668.22,0.0,human,flow_00.0,HBEFA3/PC_G_EU4,0.0,1.35,1.58,0.2,519.84,routeedge1_0,119.84,65.14,90.0,0.05,13.2,edge1,0
